brand,name,marketed,details
Olympus,Olympus M.ZUIKO DIGITAL ED 12-100mm F/4.0 IS PRO,2016,Marketed: 19-Sep-2016;Lens Mount: OM;Lens: 12-100mm f/4
Olympus,Olympus M.ZUIKO DIGITAL ED 25mm F/1.2 PRO,2016,Marketed: 19-Sep-2016;Lens Mount: OM;Lens: 25mm f/1.2
Olympus,Olympus M.ZUIKO DIGITAL ED 30mm F/3.5 Macro,2016,Marketed: 19-Sep-2016;Lens Mount: OM;Lens: 30mm f/3.5
Olympus,Olympus M.Zuiko Digital ED 300mm F4 IS Pro,2016,Marketed: 07-Jan-2016;Lens Mount: OM;Lens: 300mm f/4
Olympus,Olympus M.Zuiko Digital ED 7-14mm F2.8 PRO,2015,Marketed: 05-Jun-2015;Lens Mount: Panasonic Micro Four Thirds;Lens: 7-14mm f/2.8-22
Olympus,Olympus Olympus M.Zuiko Digital 7-14mm F/2.8 PRO,2015,Marketed: 12-May-2015;Lens Mount: OM;Lens: 7-14mm f/2.8-22
Olympus,Olympus M.ZUIKO DIGITAL ED 14-150mm F/4.0-5.6 II,2015,Marketed: 05-Feb-2015;Lens Mount: Panasonic Micro Four Thirds;Lens: Zuiko  14-150mm f/4-5.6
Olympus,Olympus M.Zuiko Digital ED 8mm F1.8 Fisheye PRO,2015,Marketed: 05-Feb-2015;Lens Mount: Panasonic Micro Four Thirds;Lens: 8mm f/1.8-22
Olympus,Olympus M.Zuiko ED 9-18mm f4.0-5.6,2015,Marketed: 01-Jan-2015;Lens Mount: OM;Lens: 9-18mm ø52
Olympus,Olympus M.ZUIKO ED 40-150mm f/2.8 PRO,2014,Marketed: 10-Nov-2014;Lens Mount: OM;Lens: 40-150mm f/2.8 ø72
Olympus,Olympus mzuiko_25mm_f18,2014,Marketed: 29-Jan-2014;Lens Mount: Panasonic Micro Four Thirds;Lens: 25mm f/1.8-22 ø46
Olympus,Olympus M.Zuiko 45mm f1.8,2014,Marketed: 29-Jan-2014;Lens Mount: Panasonic Micro Four Thirds;Lens: 45mm f/1.8-22 ø37
Olympus,Olympus vFisheye Body Cap Lens 9mm BCL-0980,2014,Marketed: 29-Jan-2014;Lens: 9mm f/8
Olympus,Olympus M.ZUIKO DIGITAL ED 12-40mm f2.8 PRO,2013,Marketed: 10-Sep-2013;Lens: 12-40mm f/2.8 ø62
Olympus,Olympus M.Zuiko ED 75-300mm f4.8-6.7 II,2013,Marketed: 30-Jan-2013;Lens Mount: Panasonic Micro Four Thirds;Lens: 75-300mm f/4.8-6.7 ø58
Olympus,Olympus M.ZUIKO DIGITAL 17mm 1:1.8,2012,Marketed: 15-Nov-2012;Lens: 17mm f/1.8
Olympus,Olympus M.ZUIKO DIGITAL ED 12mm 1:2.0,2012,Marketed: 17-Sep-2012;Lens: 12mm f/2-22
Olympus,Olympus Olympus 15mm F8 Body Cap Lens,2012,Marketed: 01-Sep-2012;Lens Mount: Panasonic Micro Four Thirds;Lens: 15mm f/8
Olympus,Olympus M.ZUIKO DIGITAL ED 60mm F2.8 Macro,2012,Marketed: 08-Feb-2012
Olympus,Olympus M.ZUIKO DIGITAL ED 75mm F1.8,2012,Marketed: 08-Feb-2012;Lens: 75mm f/1.8
Olympus,Olympus M.ZUIKO DIGITAL ED 12-50 mm 1:3.5-6.3 EZ,2011,Marketed: 14-Dec-2011;Lens: 12-50mm f/3.5-6.3
Olympus,Olympus M.Zuiko Digital ED 40-150mm f4.0-5.6 R,2011,Marketed: 02-Aug-2011;Lens: 40-150mm f/4-5.6
Olympus,Olympus M. Zuiko Digital ED 12mm f2.0,2011,Marketed: 30-Jun-2011
Olympus,Olympus M. Zuiko Digital ED 45mm f1.8,2011,Marketed: 30-Jun-2011;Lens: 45mm f/1.8-22 ø37
Olympus,Olympus M Zuiko Digital 14-150mm F4-5.6,2010,Marketed: 10-Sep-2010;Lens Mount: Panasonic Micro Four Thirds;Lens: 14-150mm f/4-5.6 ø58
Olympus,Olympus M.Zuiko Digital ED 75-300mm 1:4.8-6.7,2010,Marketed: 31-Aug-2010;Lens: 75-300mm f/4.8-6.7
Olympus,Olympus Zuiko Digital 14–54mm F2.8–3.5 II,2008,Marketed: 05-Nov-2008
Olympus,Olympus Zuiko 70-300mm f/4-5.6 Digital ED,2007,Marketed: 26-Jun-2007;Lens: 70-300mm f/4-5.6
Olympus,Olympus OM 100-200mm f/5 S Zuiko Auto-Zoom,,Lens Mount: OM;Lens: 100-200mm f/5 ø49
Olympus,Olympus OM 100mm f/2.8 E.Zuiko Auto-T,,Lens Mount: OM;Lens: 100mm f/2.8-22 ø49
Olympus,Olympus OM 135mm f/2.8 Zuiko Auto-T,,Lens Mount: OM;Lens: 135mm f/2.8 ø55
Olympus,Olympus OM 135mm f/3.5 E-Zuiko Auto-T,,Lens Mount: OM;Lens: 135mm f/3.5-22 ø49
Olympus,Olympus OM 180mm f/2.8 Zuiko Auto-T,,Lens Mount: OM;Lens: 180mm f/2.8-32 ø72
Olympus,Olympus OM 200mm f/4 Zuiko Auto-T,,Lens Mount: OM;Lens: 200mm f/4-32 ø55
Olympus,Olympus OM 200mm f/5 F.Zuiko Auto-T,,Lens Mount: OM;Lens: 200mm f/5 ø49
Olympus,Olympus OM 21mm f/3.5 G.Zuiko Auto-W,,Lens Mount: OM;Lens: 21mm f/3.5-16 ø49
Olympus,Olympus OM 24mm f/2.8 H.Zuiko Auto-W,,Lens Mount: OM;Lens: 24mm f/2.8-16 ø49
Olympus,Olympus OM 24mm f/2 Zuiko MC Auto-W,,Lens Mount: OM;Lens: 24mm f/2-16 ø55
Olympus,Olympus OM 28-48mm f/4 S Zuiko Auto-Zoom,,Lens Mount: OM;Lens: 28-48mm f/4 ø49
Olympus,Olympus OM 28mm f/2 Zuiko MC Auto-W,,Lens Mount: OM;Lens: 28mm f/2-16 ø49
Olympus,Olympus OM 28mm f/3.5 G.Zuiko Auto-W,,Lens Mount: OM;Lens: 28mm f/3.5-16 ø49
Olympus,Olympus OM 300mm f/4.5,,Lens Mount: OM;Lens: 300mm f/4.5-32 ø72
Olympus,Olympus OM 35-105mm f/3.5-4.5 Zuiko Auto-Zoom,,Lens Mount: OM;Lens: 35-105mm f/3.5-4.5 ø55
Olympus,Olympus OM 35-70 f/4 S Zuiko Auto-Zoom,,Lens Mount: OM;Lens: 35-70mm f/4 ø55
Olympus,Olympus OM 35-70mm f/3.5-4.5 AF,,Lens Mount: OM;Lens: 35-70mm f/3.5-4.5 ø49
Olympus,Olympus OM 35-70mm f/3.5-4.5 S Zuiko Auto-Zoom,,Lens Mount: OM;Lens: 35-70mm f/3.5-4.5 ø49
Olympus,Olympus OM 35-70mm  f/3.6 Zuiko Auto-Zoom,,Lens Mount: OM;Lens: 35-70mm f/3.6 ø55
Olympus,Olympus OM 35mm f/2.8 Zuiko MC Auto-W,,Lens Mount: OM;Lens: 35mm f/2.8-16 ø49
Olympus,Olympus OM 40mm f/2 Zuiko Auto-S,,Lens Mount: OM;Lens: 40mm f/2-16 ø49
Olympus,Olympus OM 50mm f/1.4 Zuiko MC Auto-S,,Lens Mount: OM;Lens: 50mm f/1.4-16 ø49
Olympus,Olympus OM 50mm f/1.8  Zuiko Auto-S,,Lens Mount: OM;Lens: 50mm f/1.8-16 ø49
Olympus,Olympus OM 50mm f/2 Auto-Macro,,Lens Mount: OM;Lens: 50mm f/2 ø55
Olympus,Olympus OM 50mm f/3.5 Zuiko Auto-Macro,,Lens Mount: OM;Lens: 50mm f/3.5-22 ø49
Olympus,Olympus OM 55mm f/1.2 Zuiko Auto-S,,Lens Mount: OM;Lens: 55mm f/1.2-16 ø55
Olympus,Olympus OM 65-200mm f/4,,Lens Mount: OM;Lens: 65-200mm f/4 ø55
Olympus,Olympus OM 75-150mm f/4,,Lens Mount: OM;Lens: 75-150mm f/4 ø49
Olympus,Olympus OM 80mm f/4 Auto Macro,,Lens Mount: OM;Lens: 80mm f/4 ø49
Olympus,Olympus OM 85-250mm f/5,,Lens Mount: OM;Lens: 85-250mm f/5 ø55
Olympus,Olympus OM 85mm f/2 F.Zuiko Auto-T,,Lens Mount: OM;Lens: 85mm f/2-16 ø49
Olympus,Olympus Pen F 38mm f/1.8 F-Zuiko Auto-S,,Lens Mount: Pen Bayonet;Lens: 38mm f/1.8;Standard Lens for
Olympus,Olympus Pen FT 100mm f/3.5 E-Zuiko Auto-T,,Lens Mount: Pen Bayonet;Lens: 100mm f/3.5
Olympus,Olympus Pen FT 150mm f/4 E-Zuiko Auto-T,,Lens Mount: Pen Bayonet;Lens: 150mm f/4
Olympus,Olympus Pen FT 38mm f/1.8 F-Zuiko Auto-S,,Lens Mount: Pen Bayonet;Lens: 38mm f/1.8;Standard Lens for
Olympus,Olympus Pen FT 40mm f/1.4 G-Zuiko Auto-S,,Lens Mount: Pen Bayonet;Lens: 40mm f/1.4
Olympus,Olympus Zuiko Digital 25mm 2.8 Pancake,,
Panasonic,Panasonic LUMIX GH5M2,2021,Marketed: 25-May-2021;Lens Mount: Micro Four Thirds;Megapixels: 20.3
Panasonic,Panasonic LUMIX BGH1,2020,Marketed: 13-Oct-2020;Lens Mount: Leica L;Megapixels: 10.2
Panasonic,Panasonic Lumix S5 aka Panasonic DC-S5,2020,Marketed: 02-Sep-2020;Lens Mount: Leica L;Megapixels: 24.2
Panasonic,Panasonic LUMIX G100 aka Panasonic DC-G100,2020,Marketed: 24-Jun-2020;Lens Mount: Micro Four Thirds;Megapixels: 20.3
Panasonic,Panasonic Lumix S1H,2019,Marketed: 31-May-2019;Lens Mount: Leica L;Megapixels: 24.2
Panasonic,Panasonic LUMIX G95 aka Panasonic LUMIX G90/G91,2019,Marketed: 05-Apr-2019;Lens Mount: Micro Four Thirds;Megapixels: 20.3
Panasonic,Panasonic LUMIX FZ1000 II aka Panasonic DC-FZ1000M2,2019,Marketed: 18-Feb-2019;Megapixels: 20.1
Panasonic,Panasonic LUMIX ZS80 aka Panasonic DC-TZ95,2019,Marketed: 18-Feb-2019;Lens Mount:  Fixed;Lens: 24-720mm;Megapixels: 20.3
Panasonic,Panasonic LUMIX S1 aka DC-S1,2018,Marketed: 25-Sep-2018;Lens Mount: Leica L;Megapixels: 24.2
Panasonic,Panasonic LUMIX S1R aka DC-S1R,2018,Marketed: 25-Sep-2018;Lens Mount: Leica L;Megapixels: 47.3
Panasonic,Panasonic LUMIX DMC-ZS200 aka LUMIX DMC-TZ200 aka TZ220,2018,Marketed: 13-Feb-2018;Lens Mount:  Fixed;Lens: 24-360mm;Megapixels: 20.1
Panasonic,Panasonic DMC-FZ2000 aka FZ2500,2017,Marketed: 01-Jan-2017;Megapixels: 20
Panasonic,Panasonic DMC-FZ-300,2015,Marketed: 01-Oct-2015;Megapixels: 12.1
Panasonic,Panasonic LUMIX DMC-FZ300 aka FZ-330,2015,Marketed: 16-Jul-2015;Lens Mount: Micro Four Thirds;Megapixels: 12.1
Panasonic,Panasonic LUMIX SZ10,2015,Marketed: 05-Jan-2015;Lens Mount:  Fixed;Lens: 24mm
Panasonic,Panasonic LUMIX Camera DMC-GH4,2014,Marketed: 10-Mar-2014;Lens Mount: Micro Four Thirds;Megapixels: 16.05
Panasonic,Panasonic LUMIX DMC-ZS40 aka LUMIX DMC-TZ60 aka DMC-TZ61,2014,Marketed: 06-Jan-2014;Lens Mount:  Fixed;Lens: 24-720mm;Megapixels: 18.1
Panasonic,Panasonic Lumix DMC-GM1,2013,Marketed: 17-Oct-2013;Lens Mount:  Fixed;Lens: 24-64mm f/3.5-5.6;Megapixels: 16
Panasonic,Panasonic lumix dmc-gx7,2013,Marketed: 01-Aug-2013;Lens Mount:  Fixed;Megapixels: 16
Panasonic,Panasonic  LUMIX DMC-FZ70 aka FZ72,2013,Marketed: 17-Jul-2013;Lens Mount:  Fixed;Lens: 20-1200mm f/2.8-5.9;Megapixels: 16.1
Panasonic,Panasonic DMC-GF6,2013,Marketed: 13-Jun-2013;Lens Mount: Micro Four Thirds;Megapixels: 16
Panasonic,Panasonic LUMIX DMC-XS1,2013,Marketed: 25-Apr-2013;Lens Mount:  Fixed;Lens: 24-120mm;Megapixels: 16.1
Panasonic,Panasonic LUMIX DMC-G6,2013,Marketed: 24-Apr-2013;Lens Mount:  Fixed;Lens: 14-42mm f/3.5-5.6 ø37;Megapixels: 16.05
Panasonic,Panasonic LUMIX DMC-LF1,2013,Marketed: 24-Apr-2013;Lens Mount:  Fixed;Lens: 28-200mm f/2-5.9;Megapixels: 12.1
Panasonic,Panasonic LUMIX DMC-LZ30,2013,Marketed: 07-Jan-2013;Lens Mount:  Fixed;Lens: 28-875mm f/3-5.9;Megapixels: 16.1
Panasonic,Panasonic LUMIX DMC-SZ3 aka DMC-SZ3V,2013,Marketed: 07-Jan-2013;Lens Mount:  Fixed;Lens: 25-250mm f/3.1-5.9;Megapixels: 16.1
Panasonic,Panasonic LUMIX DMC-TS5 aka DMC-FT5,2013,Marketed: 07-Jan-2013;Lens Mount:  Fixed;Lens: 28-128mm f/3.3-5.9;Megapixels: 16.1
Panasonic,Panasonic Lumix DMC-ZS25 aka DMC-TZ36 aka DMC-TZ35,2013,Marketed: 07-Jan-2013;Megapixels: 16.1
Panasonic,Panasonic LUMIX DMC-ZS30 aka DMC-TZ40 aka DMC-TZ41,2013,Marketed: 07-Jan-2013;Lens Mount:  Fixed;Lens: 24-480mm f/3.3-6.4;Megapixels: 18.1
Panasonic,Panasonic LUMIX TS25 aka DMC-TS25R,2013,Marketed: 07-Jan-2013;Lens Mount:  Fixed;Lens: 4.5-18mm f/3.9-5.7;Megapixels: 16.1
Panasonic,Panasonic Lumix DMC-FZ200,2012,Marketed: 17-Oct-2012;Lens Mount:  Fixed;Lens: 25-600mm f/2.8;Megapixels: 12.1
Panasonic,Panasonic Lumix GH3 aka DMC-GH3KBODY,2012,Marketed: 18-Sep-2012;Lens Mount: Micro Four Thirds;Megapixels: 16.05
Panasonic,Panasonic LUMIX DMC-FZ60 aka FZ62,2012,Marketed: 18-Jul-2012;Lens Mount:  Fixed;Lens: 25-600mm f/2.8-5.2;Megapixels: 16.1
Panasonic,Panasonic LUMIX FZ200 aka DMC-FZ200,2012,Marketed: 18-Jul-2012;Lens Mount:  Fixed;Lens: 4.5-108mm f/2.8-8;Megapixels: 12.1
Panasonic,Panasonic LUMIX G5 aka DMC-G5,2012,Marketed: 18-Jul-2012;Lens Mount: Micro Four Thirds;Megapixels: 16
